prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
18.8,2230.55,0.0,20.62,6.76,1115.2814285714285,,19.55309,-155.31731,1685.0,1742.0,370.40000000000003,13.962857142857144,2000.0,347.0
18.259999999999998,2355.69,0.0,20.71,6.11,1085.372857142857,,19.55309,-155.31731,1685.0,1742.0,370.40000000000003,13.86857142857143,2000.0,354.0
1.81,2818.5499999999997,0.0,19.82,5.74,958.2185714285713,,19.55309,-155.31731,1685.0,1742.0,370.40000000000003,12.784999999999998,2000.0,361.0
3.16,2700.58,0.0,21.58,4.43,1025.0657142857142,,19.55309,-155.31731,1685.0,1742.0,370.2628571428572,13.877142857142857,2000.857142857143,55.142857142857146
1.02,2692.2299999999996,0.0,22.89,7.22,1114.3157142857144,,19.55309,-155.31731,1685.0,1742.0,370.24000000000007,14.703571428571427,2001.0,10.0
10.06,2717.91,0.0,21.41,5.04,1014.9899999999999,,19.55309,-155.31731,1685.0,1742.0,370.24000000000007,13.436428571428573,2001.0,17.0
35.56,2350.89,0.0,20.62,6.7,1029.1485714285714,,19.55309,-155.31731,1685.0,1742.0,370.24000000000007,13.127857142857144,2001.0,24.0
54.410000000000004,2340.84,0.0,20.87,7.53,1076.0642857142857,,19.55309,-155.31731,1685.0,1742.0,370.4714285714286,13.909285714285714,2001.0,31.0
145.58,2273.0,0.0,17.71,3.52,1013.6585714285713,,19.55309,-155.31731,1685.0,1742.0,370.78000000000003,11.871428571428575,2001.0,38.0
440.94000000000005,1764.37,0.0,16.8,5.88,1159.2242857142858,,19.55309,-155.31731,1685.0,1742.0,370.78000000000003,12.317857142857145,2001.0,45.0
14.1,3241.0,0.0,19.29,5.5,950.16,,19.55309,-155.31731,1685.0,1742.0,370.78000000000003,12.217857142857142,2001.0,52.0
16.240000000000002,3066.5600000000004,0.0,20.37,5.65,1010.0571428571428,,19.55309,-155.31731,1685.0,1742.0,370.7285714285714,13.273571428571428,2001.0,59.0
34.72,2933.46,0.0,18.54,5.43,1021.0942857142857,,19.55309,-155.31731,1685.0,1742.0,370.65999999999997,12.358571428571429,2001.0,66.0
73.74000000000001,2497.6000000000004,0.0,18.77,6.6,1040.06,,19.55309,-155.31731,1685.0,1742.0,370.65999999999997,12.760000000000002,2001.0,73.0
8.86,3370.7299999999996,0.0,19.68,5.02,958.62,,19.55309,-155.31731,1685.0,1742.0,370.65999999999997,12.067142857142857,2001.0,80.0
48.379999999999995,2875.83,0.0,20.58,7.07,1088.9714285714285,,19.55309,-155.31731,1685.0,1742.0,370.65999999999997,13.334285714285713,2001.0,87.0
76.69999999999999,2391.39,0.0,19.65,7.57,1133.4857142857143,,19.55309,-155.31731,1685.0,1742.0,370.21,13.387142857142857,2001.0,94.0
263.70000000000005,2278.54,0.0,18.33,7.76,1122.952857142857,,19.55309,-155.31731,1685.0,1742.0,370.21,12.742857142857142,2001.0,101.0
69.98,2719.3999999999996,0.0,19.36,6.1,1104.3600000000001,,19.55309,-155.31731,1685.0,1742.0,370.21,13.135714285714284,2001.0,108.0
53.31,3172.7299999999996,0.0,20.34,7.74,1108.4485714285713,,19.55309,-155.31731,1685.0,1742.0,370.21,14.072857142857144,2001.0,115.0
64.37,3148.75,0.0,19.75,7.33,1115.787142857143,,19.55309,-155.31731,1685.0,1742.0,370.6242857142857,13.598571428571429,2001.0,122.0
36.6,2846.54,0.0,19.79,7.66,1101.9657142857143,,19.55309,-155.31731,1685.0,1742.0,370.79,13.555714285714284,2001.0,129.0
20.840000000000003,2952.06,0.0,19.68,7.88,1098.95,,19.55309,-155.31731,1685.0,1742.0,370.79,13.657142857142857,2001.0,136.0
3.59,3678.7000000000007,0.0,23.22,7.41,1150.0042857142857,,19.55309,-155.31731,1685.0,1742.0,370.79,15.188571428571427,2001.0,143.0
20.16,2929.93,0.0,20.52,7.38,1158.7885714285715,,19.55309,-155.31731,1685.0,1742.0,370.8128571428571,14.350714285714288,2001.0,150.0
32.91,2538.9,0.0,21.77,8.92,1205.9428571428575,,19.55309,-155.31731,1685.0,1742.0,370.86999999999995,14.552857142857144,2001.0,157.0
18.28,3151.6699999999996,0.0,22.35,9.33,1219.9342857142858,,19.55309,-155.31731,1685.0,1742.0,370.86999999999995,15.432857142857143,2001.0,164.0
12.5,3414.93,0.0,23.3,7.78,1183.0371428571427,,19.55309,-155.31731,1685.0,1742.0,370.86999999999995,15.484285714285717,2001.0,171.0
37.66,2981.62,0.0,22.9,8.68,1228.8042857142857,,19.55309,-155.31731,1685.0,1742.0,370.86999999999995,15.915000000000001,2001.0,178.0
12.89,3335.11,0.0,23.27,10.59,1326.45,,19.55309,-155.31731,1685.0,1742.0,370.84999999999997,16.782857142857143,2001.0,185.0
27.02,2815.83,0.0,21.83,8.19,1255.9842857142855,,19.55309,-155.31731,1685.0,1742.0,370.84999999999997,15.558571428571428,2001.0,192.0
40.58,2641.06,0.0,23.94,10.54,1375.2199999999998,,19.55309,-155.31731,1685.0,1742.0,370.84999999999997,17.05785714285714,2001.0,199.0
43.68,2926.4300000000003,0.0,22.34,8.57,1204.4857142857143,,19.55309,-155.31731,1685.0,1742.0,370.84999999999997,15.347142857142856,2001.0,206.0
60.720000000000006,2836.63,0.0,24.54,9.83,1285.5385714285715,,19.55309,-155.31731,1685.0,1742.0,370.9357142857143,16.597142857142853,2001.0,213.0
38.51,2835.61,0.0,23.83,10.83,1391.0,,19.55309,-155.31731,1685.0,1742.0,371.0,17.36,2001.0,220.0
42.730000000000004,2705.93,0.0,24.86,9.33,1339.5714285714287,,19.55309,-155.31731,1685.0,1742.0,371.0,16.772142857142857,2001.0,227.0
34.58,3315.4799999999996,0.0,22.89,9.5,1274.6542857142856,,19.55309,-155.31731,1685.0,1742.0,371.0,16.345,2001.0,234.0
32.959999999999994,3211.55,0.0,24.47,10.99,1384.9242857142858,,19.55309,-155.31731,1685.0,1742.0,371.0385714285714,17.407857142857143,2001.0,241.0
37.51,3089.16,0.0,23.2,8.86,1263.5385714285715,,19.55309,-155.31731,1685.0,1742.0,371.27,15.674285714285714,2001.0,248.0
36.09,3390.5499999999997,0.0,24.27,8.15,1282.8885714285716,,19.55309,-155.31731,1685.0,1742.0,371.27,16.922857142857143,2001.0,255.0
41.160000000000004,2364.24,0.0,23.25,9.34,1308.8400000000001,,19.55309,-155.31731,1685.0,1742.0,371.27,15.996428571428572,2001.0,262.0
34.03999999999999,2928.4300000000003,0.0,23.39,8.74,1325.682857142857,,19.55309,-155.31731,1685.0,1742.0,371.27,16.575714285714287,2001.0,269.0
95.70000000000002,2668.1800000000003,0.0,22.84,8.98,1259.3185714285717,,19.55309,-155.31731,1685.0,1742.0,371.49285714285713,15.902142857142858,2001.0,276.0
